
<!-- saved from url=(0188)http://www.inmet.gov.br/projetos/rede/pesquisa/gera_serie_txt_mensal.php?&mRelEstacao=82598&btnProcesso=serie&mRelDtInicio=01/01/1990&mRelDtFim=31/12/2015&mAtributos=,,,,,,,1,,1,,,1,1,1,1, -->
<html><head><meta http-equiv="Content-Type" content="text/html; charset=windows-1252">

<title>Estação - 82598</title>
   <!-- FACE BOX -->
   <script src="./Natal_files/jquery.js.download" type="text/javascript"></script>
   <link href="./Natal_files/facebox.css" media="screen" rel="stylesheet" type="text/css">

   <script src="./Natal_files/facebox.js.download" type="text/javascript"></script>
   <script type="text/javascript">
      jQuery(document).ready(function($) {
         $('a[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
         $('area[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
      })
   </script>
   <script type="text/javascript">
      function showFoto(src) {
         //criando um link falso, para o LightBox captar as informações
         var a_false = document.createElement("A");
         a_false.rel = "lightbox";
         a_false.href = src;
         //chamando a função do lightbox responsável pelo início das ações
         myLightbox.start(a_false);
         //anulando o link
         a_false = null;
      }
   </script>
</head>
<body><pre>--------------------
BDMEP - INMET
--------------------
Estação           : NATAL - RN (OMM: 82598)
Latitude  (graus) : -5.91
Longitude (graus) : -35.2
Altitude  (metros): 48.60
Estação Operante
Inicio de operação: 01/01/1911
Periodo solicitado dos dados: 01/01/1990 a 31/12/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <a href="http://www.inmet.gov.br/projetos/rede/pesquisa/instrucao.html" target="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;NebulosidadeMedia;PrecipitacaoTotal;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;
82598;31/03/2008;0000;7.354839;275.5;30.774194;27.571613;24.812903;77.387097;
82598;30/04/2008;0000;7.311111;409.3;29.841379;26.744;23.686667;81.475;
82598;31/05/2008;0000;6.935484;212.3;29.645161;26.553548;23.580645;81.419355;
82598;30/06/2008;0000;7.311111;542.3;28.9;25.366667;22.326667;81.375;
82598;31/07/2008;0000;7.301075;473.3;28.322581;24.818065;21.683871;81.620968;
82598;31/08/2008;0000;6.526882;401.3;28.4;24.947742;21.667742;81.008065;
82598;30/09/2008;0000;7.277778;37.8;29.293333;25.997333;22.853333;78.141667;
82598;31/10/2008;0000;7.107527;31.8;29.8;26.647097;23.925806;75.766129;
82598;30/11/2008;0000;6.722222;9.5;30.346667;27.245333;24.966667;74.658333;
82598;31/12/2008;0000;6.658602;0.4;30.870968;27.788387;25.541935;73.669355;
82598;31/01/2009;0000;6.521739;162.1;30.658065;27.685161;25.258065;74.983871;
82598;28/02/2009;0000;7.452381;245.4;30.642857;27.59;25.121429;76.928571;
82598;31/03/2009;0000;6.983871;220.6;30.445161;27.643871;24.967742;77.693548;
82598;30/04/2009;0000;7.366667;364.3;30.366667;27.312;24.373333;80.591667;
82598;31/05/2009;0000;7.731183;372.3;29.774194;26.649032;23.851613;83.217742;
82598;30/06/2009;0000;7.3;304.7;28.926667;25.814667;22.953333;82.991667;
82598;31/07/2009;0000;6.766129;347.9;28.619355;25.342667;22.6;82.298387;
82598;31/08/2009;0000;6.225806;229.2;28.883871;25.569032;22.6;78.91129;
82598;30/09/2009;0000;6.833333;76.7;29.353333;26.464;24.1;77.266667;
82598;31/10/2009;0000;5.612903;1;29.96129;27.004516;24.93871;74.709677;
82598;30/11/2009;0000;6.466667;6.7;30.82;27.46;25.486667;74.525;
82598;31/12/2009;0000;7.053763;9.5;30.948387;27.702581;25.577419;77.475806;
82598;31/01/2010;0000;7.150538;70.9;30.993548;27.985806;25.664516;76.967742;
82598;28/02/2010;0000;7.369048;81.4;31.385714;28.312857;26.157143;79.178571;
82598;31/03/2010;0000;6.634409;69.9;32.535484;28.943871;26.46129;76.306452;
82598;30/04/2010;0000;6.877778;191;31.926667;28.273333;25.453333;80.116667;
82598;31/05/2010;0000;6.204301;262.6;31.290323;27.774839;24.467742;78.508065;
82598;30/06/2010;0000;6.3;155.2;30.34;26.564667;23.39;79.925;
82598;31/07/2010;0000;7.086022;151.5;29.090323;25.292258;22.267742;82.104839;
82598;31/08/2010;0000;6.333333;95.3;29.303226;25.057419;21.429032;79.129032;
82598;30/09/2010;0000;6.266667;38.5;29.2;25.568;22.04;78.058333;
82598;31/10/2010;0000;6.526882;8.2;30.129032;27.048387;24.622581;77.758065;
82598;30/11/2010;0000;6.511111;4.2;30.48;27.38;25.16;76.725;
82598;31/12/2010;0000;6.731183;54.7;30.464516;27.454839;25.164516;77.435484;
82598;31/01/2011;0000;7.473118;326.1;29.858065;26.918065;23.996774;81.298387;
82598;28/02/2011;0000;7.440476;76.5;30.628571;27.74;24.957143;79.491071;
82598;31/03/2011;0000;7.010753;146.7;30.858065;27.834839;24.509677;79.354839;
82598;30/04/2011;0000;7.644444;371.6;30.06;26.970667;23.753333;83.341667;
82598;31/05/2011;0000;8.129032;413;29.283871;26.243871;23.251613;84.612903;
82598;30/06/2011;0000;7.966667;445.4;28.706667;25.440667;22.336667;84.958333;
82598;31/07/2011;0000;7.430108;170.4;28.303226;24.879355;21.66129;83.041667;
82598;31/08/2011;0000;6.989247;118.8;28.590323;25.177419;21.606452;81.879032;
82598;30/09/2011;0000;6.322222;33.3;29.22;25.674667;21.793333;78.091667;
82598;31/10/2011;0000;6.946237;20.8;29.812903;26.70129;24.035484;79.177419;
82598;30/11/2011;0000;7.344444;44;30.113333;27.217333;24.72;77.158333;
82598;31/12/2011;0000;7.021505;21.9;30.4;27.356774;24.780645;76.306452;
82598;31/01/2012;0000;7.451613;76.5;30.354839;27.292903;24.593548;77.862903;
82598;29/02/2012;0000;7.33908;110.9;30.068966;27.033793;24.055172;79.836207;
82598;31/03/2012;0000;6.803763;146.2;30.167742;27.203226;24.022581;82.080645;
82598;30/04/2012;0000;7.377778;60.7;30.213333;27.304667;23.85;81.941667;
82598;31/05/2012;0000;6.612903;184.4;29.806452;26.930667;23.5;82.854839;
82598;30/06/2012;0000;7.088889;302.1;28.46;25.318667;21.853333;86.508333;
82598;31/07/2012;0000;6.83871;234.9;28.290323;25.028387;21.190323;84.935484;
82598;31/08/2012;0000;6.354839;63.4;28.651613;24.875484;20.819355;84.290323;
82598;30/09/2012;0000;6.933333;41.6;28.853333;25.477333;21.786667;83.216667;
82598;31/10/2012;0000;6.784946;18.4;29.374194;26.145806;22.796774;81.387097;
82598;30/11/2012;0000;6.488889;0.7;30.08;27.016;24.406667;77.65;
82598;31/12/2012;0000;6.784946;1.4;30.374194;27.461333;25.019355;81.298387;
82598;31/01/2013;0000;6.827957;20.2;30.683871;27.751613;25.093548;79.959677;
82598;28/02/2013;0000;7.178571;59.8;31.028571;27.933571;24.896429;79.892857;
82598;31/03/2013;0000;7.032258;35.1;31.167742;28.035484;24.925806;80.516129;
82598;30/04/2013;0000;6.588889;175.6;30.973333;27.766667;24.226667;81.133333;
82598;31/05/2013;0000;6.903226;254.9;30.032258;26.820645;22.832258;83.459677;
82598;30/06/2013;0000;6.933333;399.1;28.906667;25.785333;21.786667;84.266667;
82598;31/07/2013;0000;7.086022;430.6;28.070968;24.831613;21.125806;86.758065;
82598;31/08/2013;0000;6.639785;242;28.632258;25.189032;20.990323;83.330645;
82598;30/09/2013;0000;7.244444;200;29.146667;25.702;22.01;84.433333;
82598;31/10/2013;0000;6.053763;11.1;29.748387;26.71871;23.735484;77.048387;
82598;30/11/2013;0000;7.3;38.6;29.533333;26.576667;23.576667;79.283333;
82598;31/12/2013;0000;7.27957;10.1;30.270968;27.290667;24.470968;77.693548;
82598;31/01/2014;0000;7.301075;79;30.309677;27.087097;23.667742;78.314516;
82598;28/02/2014;0000;7.404762;52.1;30.314286;27.291429;23.742857;78.9375;
82598;31/03/2014;0000;6.913978;262.1;30.535484;27.430323;24.054839;80.806452;
82598;30/04/2014;0000;6.433333;81.9;30.453333;27.605333;23.833333;80.183333;
82598;31/05/2014;0000;7.053763;191;29.864516;26.566452;22.890323;83.177419;
82598;30/06/2014;0000;6.677778;540.4;29.006667;25.742;22.376667;84.25;
82598;31/07/2014;0000;6.655914;231.4;28.367742;24.936129;21.054839;83.435484;
82598;31/08/2014;0000;6.236559;89.7;28.645161;25.13871;21.087097;80.395161;
82598;30/09/2014;0000;6.411111;149;28.833333;25.738621;22.523333;82.408333;
82598;31/10/2014;0000;6.44086;30.7;29.406452;26.474194;23.541935;80.379032;
82598;30/11/2014;0000;6.544444;24.8;29.846667;26.916;24.353333;78.9;
82598;31/12/2014;0000;6.88172;23.9;30.077419;27.252258;24.867742;79.306452;
82598;31/01/2015;0000;6.602151;30.3;30.453333;27.400645;24.93871;78.16129;
82598;28/02/2015;0000;6.72619;77.7;30.775;27.803571;25.325;79.9375;
82598;31/03/2015;0000;6.698925;317;30.245161;27.128;23.383871;82.16129;
82598;30/04/2015;0000;5.966667;156.1;30.65;27.702;24.273333;79.566667;
82598;31/05/2015;0000;6.086022;69.6;30.387097;27.600741;24.129032;79.193548;
82598;30/06/2015;0000;6.655556;301.2;29.14;25.957931;22.986667;83.6;
82598;31/07/2015;0000;7.032258;316.5;28.548387;25.402069;22.280645;83.533333;
82598;31/08/2015;0000;6.043011;43.1;28.78;25.621935;22.703226;79.201613;
82598;30/09/2015;0000;5.744444;24.4;29.246667;26.456552;24.18;76.836207;
82598;31/10/2015;0000;6.021505;10.8;29.603333;26.797333;24.935484;76.346774;
82598;30/11/2015;0000;5.411111;0.4;30.27;27.354;25.546667;76.133333;
82598;31/12/2015;0000;6.497253;67.1;30.464516;27.531034;25.662069;78.774194;
</pre>    <div id="facebox" style="display:none;">       <div class="popup">         <table>           <tbody>             <tr>               <td class="tl"></td><td class="b"></td><td class="tr"></td>             </tr>             <tr>               <td class="b"></td>               <td class="body">                 <div class="content">                 </div>                 <div class="footer">                   <a href="http://www.inmet.gov.br/projetos/rede/pesquisa/gera_serie_txt_mensal.php?&amp;mRelEstacao=82598&amp;btnProcesso=serie&amp;mRelDtInicio=01/01/1990&amp;mRelDtFim=31/12/2015&amp;mAtributos=,,,,,,,1,,1,,,1,1,1,1,#" class="close">                     <img src="./Natal_files/closelabel.gif" title="Fechar" class="close_image">                   </a>                 </div>               </td>               <td class="b"></td>             </tr>             <tr>               <td class="bl"></td><td class="b"></td><td class="br"></td>             </tr>           </tbody>         </table>       </div>     </div></body></html>
